simulation_step,half_step,date,medicine_id,medicine_name,starting_stock,reorder_point,target_stock,safety_stock,received_replenishment,scenario_demand,ending_stock,lost_sales,reorder,order_placed
9,1,2026-09-01,MED044,Human Albumin 20%,895.39,518.17,1472.39,41.07,0.0,399.5,495.89,0.0,True,976.5
9,1,2026-09-01,MED045,Rabeprazole 20 mg,210.66,120.93,341.16,10.81,0.0,93.0,117.66,0.0,True,223.5
9,1,2026-09-01,MED046,Clindamycin 300 mg,336.85,202.53,553.85,26.87,0.0,156.0,180.85,0.0,True,373.0
9,1,2026-09-01,MED047,Fluconazole 150 mg,382.39,244.81,664.39,35.02,0.0,161.5,220.89,0.0,True,443.5
9,1,2026-09-01,MED048,Piperacillin Tazobactam 4.5 g,1140.37,661.51,1875.37,54.58,0.0,509.5,630.87,0.0,True,1244.5
9,1,2026-09-01,MED049,Vancomycin 500 mg,918.96,525.22,1499.96,37.85,0.0,398.5,520.46,0.0,True,979.5
9,1,2026-09-01,MED050,Levoquin 500mg Tablet,325.82,187.68,512.32,25.37,0.0,152.5,173.32,0.0,True,339.0
9,2,2026-09-01,MED001,Crocin 650 mg,847.63,297.89,847.63,23.03,567.5,231.0,616.63,0.0,False,0.0
9,2,2026-09-01,MED002,Brufen 400 Tablet,418.59,400.14,1127.59,36.41,0.0,280.5,138.09,0.0,True,989.5
9,2,2026-09-01,MED003,Amoxicillin 500 mg,473.63,167.44,473.63,14.34,310.5,127.0,346.63,0.0,False,0.0
9,2,2026-09-01,MED004,Cetirizine 10 mg,128.5,61.34,173.5,5.26,0.0,45.0,83.5,0.0,False,0.0
9,2,2026-09-01,MED005,Azithral 500 Tablet,285.78,283.91,806.78,22.48,0.0,217.0,68.78,0.0,True,738.0
9,2,2026-09-01,MED006,Metformin 500 mg tablet,351.78,175.82,469.78,28.85,0.0,118.0,233.78,0.0,False,0.0
9,2,2026-09-01,MED007,Omeprazole 20 mg,204.13,83.82,204.13,23.66,126.5,43.5,160.63,0.0,False,0.0
9,2,2026-09-01,MED008,Atorvastatin 10 mg,277.04,266.51,740.54,29.5,0.0,190.0,87.04,0.0,True,653.5
9,2,2026-09-01,MED009,Amloheal 5mg tablet,999.53,351.38,999.53,27.3,659.5,273.0,726.53,0.0,False,0.0
9,2,2026-09-01,MED010,Losar 50 Tablet,275.19,142.47,368.69,29.37,0.0,93.5,181.69,0.0,False,0.0
9,2,2026-09-01,MED011,Levothyrox50 mcg,550.38,544.99,1542.88,46.05,0.0,419.0,131.38,0.0,True,1411.5
9,2,2026-09-01,MED012,Pantop-D Capsule,620.55,223.46,620.55,24.92,405.0,174.0,446.55,0.0,False,0.0
9,2,2026-09-01,MED013,Rosuvastatin 10 mg,1746.96,610.69,1746.96,42.55,1156.5,483.0,1263.96,0.0,False,0.0
9,2,2026-09-01,MED014,Montek-10,321.53,321.15,905.53,28.95,0.0,239.5,82.03,0.0,True,823.5
9,2,2026-09-01,MED015,Diclofenac 50 mg,219.54,124.88,332.54,21.05,0.0,113.0,106.54,0.0,True,226.0
9,2,2026-09-01,MED016,Cefixime 200 mg,977.5,344.81,977.5,28.46,646.5,258.5,719.0,0.0,False,0.0
9,2,2026-09-01,MED017,Vitamin D3 60000 IU,1404.11,496.9,1404.11,43.29,927.0,363.5,1040.61,0.0,False,0.0
9,2,2026-09-01,MED018,Zinc Sulfate 50 mg,401.65,141.26,401.65,11.06,260.5,103.0,298.65,0.0,False,0.0
9,2,2026-09-01,MED019,Iron Folic Acid,257.52,137.45,361.02,25.67,0.0,103.5,154.02,0.0,False,0.0
9,2,2026-09-01,MED020,Calcium Carbonate,817.49,287.06,817.49,21.84,562.0,226.5,590.99,0.0,False,0.0
9,2,2026-09-01,MED021,Clopidogrel 75 mg,1123.25,393.6,1123.25,28.78,731.0,304.5,818.75,0.0,False,0.0
9,2,2026-09-01,MED022,Ecosprin 75 Tablet,227.08,115.16,312.58,16.45,0.0,85.5,141.58,0.0,False,0.0
9,2,2026-09-01,MED023,Glimepiride 2 mg,208.1,205.76,580.1,18.6,0.0,157.0,51.1,0.0,True,529.0
9,2,2026-09-01,MED024,Sitagliptin 100 mg,267.51,248.42,694.01,25.63,0.0,173.5,94.01,0.0,True,600.0
9,2,2026-09-01,MED025,Telma 40 Tablet,942.02,330.71,942.02,25.06,622.5,259.5,682.52,0.0,False,0.0
9,2,2026-09-01,MED026,Hydrochlorothiazide 25 mg,625.5,216.36,625.5,11.78,421.0,170.0,455.5,0.0,False,0.0
9,2,2026-09-01,MED027,Salbutamol Syrup,114.89,110.94,286.39,23.21,0.0,75.5,39.39,0.0,True,247.0
9,2,2026-09-01,MED028,Amoxicillin Clavulanate 625 mg,520.24,191.76,520.24,27.52,337.5,139.5,380.74,0.0,False,0.0
9,2,2026-09-01,MED029,Ondansetron 4 mg,356.21,124.36,356.21,8.44,235.5,98.0,258.21,0.0,False,0.0
9,2,2026-09-01,MED030,Dextromethorphan Syrup,473.63,165.83,473.63,11.92,315.5,131.5,342.13,0.0,False,0.0
9,2,2026-09-01,MED031,Insulin Glargine,1392.0,489.83,1392.0,38.75,923.5,378.0,1014.0,0.0,False,0.0
9,2,2026-09-01,MED032,Lisinopril 10 mg,1076.97,376.29,1076.97,25.95,718.5,297.0,779.97,0.0,False,0.0
9,2,2026-09-01,MED033,Furosemide 40 mg,768.85,269.97,768.85,20.53,516.0,204.5,564.35,0.0,False,0.0
9,2,2026-09-01,MED034,Loratadine 10 mg,101.83,93.05,254.83,12.16,0.0,59.5,42.33,0.0,True,212.5
9,2,2026-09-01,MED035,Ciprofloxacin 500 mg,1072.08,373.52,1072.08,24.24,707.5,296.0,776.08,0.0,False,0.0
9,2,2026-09-01,MED036,Methylcobalamin 1500 mcg,550.93,200.23,550.93,24.87,355.0,146.5,404.43,0.0,False,0.0
9,2,2026-09-01,MED037,Prednisolone 10 mg,369.84,130.57,369.84,10.93,250.0,106.0,263.84,0.0,False,0.0
9,2,2026-09-01,MED038,Tramadol 50 mg,233.67,230.03,624.67,32.71,0.0,166.5,67.17,0.0,True,557.5
9,2,2026-09-01,MED039,Enoxaparin 40 mg,1540.62,540.94,1540.62,41.1,1018.0,423.5,1117.12,0.0,False,0.0
9,2,2026-09-01,MED040,Meropenem 1 g,1335.4,468.94,1335.4,35.7,872.5,350.0,985.4,0.0,False,0.0
9,2,2026-09-01,MED041,Linezolid 600 mg,1261.94,444.65,1261.94,36.01,817.5,335.0,926.94,0.0,False,0.0
9,2,2026-09-01,MED042,Doxycycline 100 mg,784.23,283.9,784.23,33.74,540.0,224.0,560.23,0.0,False,0.0
9,2,2026-09-01,MED043,ORS Sachets,90.79,90.11,248.29,11.03,0.0,68.0,22.79,0.0,True,225.5
9,2,2026-09-01,MED044,Human Albumin 20%,1472.39,518.17,1472.39,41.07,976.5,399.5,1072.89,0.0,False,0.0
9,2,2026-09-01,MED045,Rabeprazole 20 mg,341.16,120.93,341.16,10.81,223.5,93.0,248.16,0.0,False,0.0
9,2,2026-09-01,MED046,Clindamycin 300 mg,553.85,202.53,553.85,26.87,373.0,156.0,397.85,0.0,False,0.0
9,2,2026-09-01,MED047,Fluconazole 150 mg,664.39,244.81,664.39,35.02,443.5,161.5,502.89,0.0,False,0.0
9,2,2026-09-01,MED048,Piperacillin Tazobactam 4.5 g,1875.37,661.51,1875.37,54.58,1244.5,509.5,1365.87,0.0,False,0.0
9,2,2026-09-01,MED049,Vancomycin 500 mg,1499.96,525.22,1499.96,37.85,979.5,398.5,1101.46,0.0,False,0.0
9,2,2026-09-01,MED050,Levoquin 500mg Tablet,512.32,187.68,512.32,25.37,339.0,152.5,359.82,0.0,False,0.0
10,1,2026-10-01,MED001,Crocin 650 mg,616.63,297.89,847.63,23.03,0.0,232.5,384.13,0.0,False,0.0
10,1,2026-10-01,MED002,Brufen 400 Tablet,1127.59,400.14,1127.59,36.41,989.5,304.0,823.59,0.0,False,0.0
10,1,2026-10-01,MED003,Amoxicillin 500 mg,346.63,167.44,473.63,14.34,0.0,131.5,215.13,0.0,False,0.0
10,1,2026-10-01,MED004,Cetirizine 10 mg,83.5,61.34,173.5,5.26,0.0,46.5,37.0,0.0,True,136.5
10,1,2026-10-01,MED005,Azithral 500 Tablet,806.78,283.91,806.78,22.48,738.0,234.5,572.28,0.0,False,0.0
10,1,2026-10-01,MED006,Metformin 500 mg tablet,233.78,175.82,469.78,28.85,0.0,135.5,98.28,0.0,True,371.5
10,1,2026-10-01,MED007,Omeprazole 20 mg,160.63,83.82,204.13,23.66,0.0,41.0,119.63,0.0,False,0.0
10,1,2026-10-01,MED008,Atorvastatin 10 mg,740.54,266.51,740.54,29.5,653.5,222.0,518.54,0.0,False,0.0
10,1,2026-10-01,MED009,Amloheal 5mg tablet,726.53,351.38,999.53,27.3,0.0,279.5,447.03,0.0,False,0.0
10,1,2026-10-01,MED010,Losar 50 Tablet,181.69,142.47,368.69,29.37,0.0,81.5,100.19,0.0,True,268.5
10,1,2026-10-01,MED011,Levothyrox50 mcg,1542.88,544.99,1542.88,46.05,1411.5,421.0,1121.88,0.0,False,0.0
10,1,2026-10-01,MED012,Pantop-D Capsule,446.55,223.46,620.55,24.92,0.0,166.5,280.05,0.0,False,0.0
10,1,2026-10-01,MED013,Rosuvastatin 10 mg,1263.96,610.69,1746.96,42.55,0.0,476.0,787.96,0.0,False,0.0
10,1,2026-10-01,MED014,Montek-10,905.53,321.15,905.53,28.95,823.5,260.5,645.03,0.0,False,0.0
10,1,2026-10-01,MED015,Diclofenac 50 mg,332.54,124.88,332.54,21.05,226.0,95.0,237.54,0.0,False,0.0
10,1,2026-10-01,MED016,Cefixime 200 mg,719.0,344.81,977.5,28.46,0.0,287.0,432.0,0.0,False,0.0
10,1,2026-10-01,MED017,Vitamin D3 60000 IU,1040.61,496.9,1404.11,43.29,0.0,386.5,654.11,0.0,False,0.0
10,1,2026-10-01,MED018,Zinc Sulfate 50 mg,298.65,141.26,401.65,11.06,0.0,103.0,195.65,0.0,False,0.0
10,1,2026-10-01,MED019,Iron Folic Acid,154.02,137.45,361.02,25.67,0.0,80.0,74.02,0.0,True,287.0
10,1,2026-10-01,MED020,Calcium Carbonate,590.99,287.06,817.49,21.84,0.0,229.5,361.49,0.0,False,0.0
10,1,2026-10-01,MED021,Clopidogrel 75 mg,818.75,393.6,1123.25,28.78,0.0,307.0,511.75,0.0,False,0.0
10,1,2026-10-01,MED022,Ecosprin 75 Tablet,141.58,115.16,312.58,16.45,0.0,83.0,58.58,0.0,True,254.0
10,1,2026-10-01,MED023,Glimepiride 2 mg,580.1,205.76,580.1,18.6,529.0,156.5,423.6,0.0,False,0.0
10,1,2026-10-01,MED024,Sitagliptin 100 mg,694.01,248.42,694.01,25.63,600.0,193.0,501.01,0.0,False,0.0
10,1,2026-10-01,MED025,Telma 40 Tablet,682.52,330.71,942.02,25.06,0.0,276.0,406.52,0.0,False,0.0
10,1,2026-10-01,MED026,Hydrochlorothiazide 25 mg,455.5,216.36,625.5,11.78,0.0,173.0,282.5,0.0,False,0.0
10,1,2026-10-01,MED027,Salbutamol Syrup,286.39,110.94,286.39,23.21,247.0,74.5,211.89,0.0,False,0.0
10,1,2026-10-01,MED028,Amoxicillin Clavulanate 625 mg,380.74,191.76,520.24,27.52,0.0,141.5,239.24,0.0,False,0.0
10,1,2026-10-01,MED029,Ondansetron 4 mg,258.21,124.36,356.21,8.44,0.0,99.5,158.71,0.0,False,0.0
10,1,2026-10-01,MED030,Dextromethorphan Syrup,342.13,165.83,473.63,11.92,0.0,132.0,210.13,0.0,False,0.0
10,1,2026-10-01,MED031,Insulin Glargine,1014.0,489.83,1392.0,38.75,0.0,373.5,640.5,0.0,False,0.0
10,1,2026-10-01,MED032,Lisinopril 10 mg,779.97,376.29,1076.97,25.95,0.0,312.0,467.97,0.0,False,0.0
10,1,2026-10-01,MED033,Furosemide 40 mg,564.35,269.97,768.85,20.53,0.0,209.0,355.35,0.0,False,0.0
10,1,2026-10-01,MED034,Loratadine 10 mg,254.83,93.05,254.83,12.16,212.5,61.5,193.33,0.0,False,0.0
10,1,2026-10-01,MED035,Ciprofloxacin 500 mg,776.08,373.52,1072.08,24.24,0.0,296.0,480.08,0.0,False,0.0
10,1,2026-10-01,MED036,Methylcobalamin 1500 mcg,404.43,200.23,550.93,24.87,0.0,141.0,263.43,0.0,False,0.0
10,1,2026-10-01,MED037,Prednisolone 10 mg,263.84,130.57,369.84,10.93,0.0,104.5,159.34,0.0,False,0.0
10,1,2026-10-01,MED038,Tramadol 50 mg,624.67,230.03,624.67,32.71,557.5,172.0,452.67,0.0,False,0.0
10,1,2026-10-01,MED039,Enoxaparin 40 mg,1117.12,540.94,1540.62,41.1,0.0,423.0,694.12,0.0,False,0.0
10,1,2026-10-01,MED040,Meropenem 1 g,985.4,468.94,1335.4,35.7,0.0,374.0,611.4,0.0,False,0.0
10,1,2026-10-01,MED041,Linezolid 600 mg,926.94,444.65,1261.94,36.01,0.0,353.5,573.44,0.0,False,0.0
10,1,2026-10-01,MED042,Doxycycline 100 mg,560.23,283.9,784.23,33.74,0.0,197.0,363.23,0.0,False,0.0
10,1,2026-10-01,MED043,ORS Sachets,248.29,90.11,248.29,11.03,225.5,75.0,173.29,0.0,False,0.0
10,1,2026-10-01,MED044,Human Albumin 20%,1072.89,518.17,1472.39,41.07,0.0,409.0,663.89,0.0,False,0.0
10,1,2026-10-01,MED045,Rabeprazole 20 mg,248.16,120.93,341.16,10.81,0.0,92.5,155.66,0.0,False,0.0
10,1,2026-10-01,MED046,Clindamycin 300 mg,397.85,202.53,553.85,26.87,0.0,171.0,226.85,0.0,False,0.0
10,1,2026-10-01,MED047,Fluconazole 150 mg,502.89,244.81,664.39,35.02,0.0,186.5,316.39,0.0,False,0.0
10,1,2026-10-01,MED048,Piperacillin Tazobactam 4.5 g,1365.87,661.51,1875.37,54.58,0.0,506.5,859.37,0.0,False,0.0
10,1,2026-10-01,MED049,Vancomycin 500 mg,1101.46,525.22,1499.96,37.85,0.0,414.5,686.96,0.0,False,0.0
10,1,2026-10-01,MED050,Levoquin 500mg Tablet,359.82,187.68,512.32,25.37,0.0,131.5,228.32,0.0,False,0.0
10,2,2026-10-01,MED001,Crocin 650 mg,384.13,297.89,847.63,23.03,0.0,232.5,151.63,0.0,True,696.0
10,2,2026-10-01,MED002,Brufen 400 Tablet,823.59,400.14,1127.59,36.41,0.0,304.0,519.59,0.0,False,0.0
10,2,2026-10-01,MED003,Amoxicillin 500 mg,215.13,167.44,473.63,14.34,0.0,131.5,83.63,0.0,True,390.0
10,2,2026-10-01,MED004,Cetirizine 10 mg,173.5,61.34,173.5,5.26,136.5,46.5,127.0,0.0,False,0.0
10,2,2026-10-01,MED005,Azithral 500 Tablet,572.28,283.91,806.78,22.48,0.0,234.5,337.78,0.0,False,0.0
10,2,2026-10-01,MED006,Metformin 500 mg tablet,469.78,175.82,469.78,28.85,371.5,135.5,334.28,0.0,False,0.0
10,2,2026-10-01,MED007,Omeprazole 20 mg,119.63,83.82,204.13,23.66,0.0,41.0,78.63,0.0,True,125.5
10,2,2026-10-01,MED008,Atorvastatin 10 mg,518.54,266.51,740.54,29.5,0.0,222.0,296.54,0.0,False,0.0
10,2,2026-10-01,MED009,Amloheal 5mg tablet,447.03,351.38,999.53,27.3,0.0,279.5,167.53,0.0,True,832.0
10,2,2026-10-01,MED010,Losar 50 Tablet,368.69,142.47,368.69,29.37,268.5,81.5,287.19,0.0,False,0.0
10,2,2026-10-01,MED011,Levothyrox50 mcg,1121.88,544.99,1542.88,46.05,0.0,421.0,700.88,0.0,False,0.0
10,2,2026-10-01,MED012,Pantop-D Capsule,280.05,223.46,620.55,24.92,0.0,166.5,113.55,0.0,True,507.0
10,2,2026-10-01,MED013,Rosuvastatin 10 mg,787.96,610.69,1746.96,42.55,0.0,476.0,311.96,0.0,True,1435.0
10,2,2026-10-01,MED014,Montek-10,645.03,321.15,905.53,28.95,0.0,260.5,384.53,0.0,False,0.0
10,2,2026-10-01,MED015,Diclofenac 50 mg,237.54,124.88,332.54,21.05,0.0,95.0,142.54,0.0,False,0.0
10,2,2026-10-01,MED016,Cefixime 200 mg,432.0,344.81,977.5,28.46,0.0,287.0,145.0,0.0,True,832.5
10,2,2026-10-01,MED017,Vitamin D3 60000 IU,654.11,496.9,1404.11,43.29,0.0,386.5,267.61,0.0,True,1136.5
10,2,2026-10-01,MED018,Zinc Sulfate 50 mg,195.65,141.26,401.65,11.06,0.0,103.0,92.65,0.0,True,309.0
10,2,2026-10-01,MED019,Iron Folic Acid,361.02,137.45,361.02,25.67,287.0,80.0,281.02,0.0,False,0.0
10,2,2026-10-01,MED020,Calcium Carbonate,361.49,287.06,817.49,21.84,0.0,229.5,131.99,0.0,True,685.5
10,2,2026-10-01,MED021,Clopidogrel 75 mg,511.75,393.6,1123.25,28.78,0.0,307.0,204.75,0.0,True,918.5
10,2,2026-10-01,MED022,Ecosprin 75 Tablet,312.58,115.16,312.58,16.45,254.0,83.0,229.58,0.0,False,0.0
10,2,2026-10-01,MED023,Glimepiride 2 mg,423.6,205.76,580.1,18.6,0.0,156.5,267.1,0.0,False,0.0
10,2,2026-10-01,MED024,Sitagliptin 100 mg,501.01,248.42,694.01,25.63,0.0,193.0,308.01,0.0,False,0.0
10,2,2026-10-01,MED025,Telma 40 Tablet,406.52,330.71,942.02,25.06,0.0,276.0,130.52,0.0,True,811.5
10,2,2026-10-01,MED026,Hydrochlorothiazide 25 mg,282.5,216.36,625.5,11.78,0.0,173.0,109.5,0.0,True,516.0
10,2,2026-10-01,MED027,Salbutamol Syrup,211.89,110.94,286.39,23.21,0.0,74.5,137.39,0.0,False,0.0
10,2,2026-10-01,MED028,Amoxicillin Clavulanate 625 mg,239.24,191.76,520.24,27.52,0.0,141.5,97.74,0.0,True,422.5
10,2,2026-10-01,MED029,Ondansetron 4 mg,158.71,124.36,356.21,8.44,0.0,99.5,59.21,0.0,True,297.0
10,2,2026-10-01,MED030,Dextromethorphan Syrup,210.13,165.83,473.63,11.92,0.0,132.0,78.13,0.0,True,395.5
10,2,2026-10-01,MED031,Insulin Glargine,640.5,489.83,1392.0,38.75,0.0,373.5,267.0,0.0,True,1125.0
10,2,2026-10-01,MED032,Lisinopril 10 mg,467.97,376.29,1076.97,25.95,0.0,312.0,155.97,0.0,True,921.0
10,2,2026-10-01,MED033,Furosemide 40 mg,355.35,269.97,768.85,20.53,0.0,209.0,146.35,0.0,True,622.5
10,2,2026-10-01,MED034,Loratadine 10 mg,193.33,93.05,254.83,12.16,0.0,61.5,131.83,0.0,False,0.0
10,2,2026-10-01,MED035,Ciprofloxacin 500 mg,480.08,373.52,1072.08,24.24,0.0,296.0,184.08,0.0,True,888.0
10,2,2026-10-01,MED036,Methylcobalamin 1500 mcg,263.43,200.23,550.93,24.87,0.0,141.0,122.43,0.0,True,428.5
10,2,2026-10-01,MED037,Prednisolone 10 mg,159.34,130.57,369.84,10.93,0.0,104.5,54.84,0.0,True,315.0
10,2,2026-10-01,MED038,Tramadol 50 mg,452.67,230.03,624.67,32.71,0.0,172.0,280.67,0.0,False,0.0
10,2,2026-10-01,MED039,Enoxaparin 40 mg,694.12,540.94,1540.62,41.1,0.0,423.0,271.12,0.0,True,1269.5
10,2,2026-10-01,MED040,Meropenem 1 g,611.4,468.94,1335.4,35.7,0.0,374.0,237.4,0.0,True,1098.0
10,2,2026-10-01,MED041,Linezolid 600 mg,573.44,444.65,1261.94,36.01,0.0,353.5,219.94,0.0,True,1042.0
10,2,2026-10-01,MED042,Doxycycline 100 mg,363.23,283.9,784.23,33.74,0.0,197.0,166.23,0.0,True,618.0
10,2,2026-10-01,MED043,ORS Sachets,173.29,90.11,248.29,11.03,0.0,75.0,98.29,0.0,False,0.0
10,2,2026-10-01,MED044,Human Albumin 20%,663.89,518.17,1472.39,41.07,0.0,409.0,254.89,0.0,True,1217.5
10,2,2026-10-01,MED045,Rabeprazole 20 mg,155.66,120.93,341.16,10.81,0.0,92.5,63.16,0.0,True,278.0
10,2,2026-10-01,MED046,Clindamycin 300 mg,226.85,202.53,553.85,26.87,0.0,171.0,55.85,0.0,True,498.0
10,2,2026-10-01,MED047,Fluconazole 150 mg,316.39,244.81,664.39,35.02,0.0,186.5,129.89,0.0,True,534.5
10,2,2026-10-01,MED048,Piperacillin Tazobactam 4.5 g,859.37,661.51,1875.37,54.58,0.0,506.5,352.87,0.0,True,1522.5
10,2,2026-10-01,MED049,Vancomycin 500 mg,686.96,525.22,1499.96,37.85,0.0,414.5,272.46,0.0,True,1227.5
10,2,2026-10-01,MED050,Levoquin 500mg Tablet,228.32,187.68,512.32,25.37,0.0,131.5,96.82,0.0,True,415.5
11,1,2026-11-01,MED001,Crocin 650 mg,847.63,297.89,847.63,23.03,696.0,246.5,601.13,0.0,False,0.0
11,1,2026-11-01,MED002,Brufen 400 Tablet,519.59,400.14,1127.59,36.41,0.0,307.0,212.59,0.0,True,915.0
11,1,2026-11-01,MED003,Amoxicillin 500 mg,473.63,167.44,473.63,14.34,390.0,132.5,341.13,0.0,False,0.0
11,1,2026-11-01,MED004,Cetirizine 10 mg,127.0,61.34,173.5,5.26,0.0,44.5,82.5,0.0,False,0.0
11,1,2026-11-01,MED005,Azithral 500 Tablet,337.78,283.91,806.78,22.48,0.0,228.0,109.78,0.0,True,697.0
11,1,2026-11-01,MED006,Metformin 500 mg tablet,334.28,175.82,469.78,28.85,0.0,130.0,204.28,0.0,False,0.0
11,1,2026-11-01,MED007,Omeprazole 20 mg,204.13,83.82,204.13,23.66,125.5,44.0,160.13,0.0,False,0.0
11,1,2026-11-01,MED008,Atorvastatin 10 mg,296.54,266.51,740.54,29.5,0.0,204.0,92.54,0.0,True,648.0
11,1,2026-11-01,MED009,Amloheal 5mg tablet,999.53,351.38,999.53,27.3,832.0,285.5,714.03,0.0,False,0.0
11,1,2026-11-01,MED010,Losar 50 Tablet,287.19,142.47,368.69,29.37,0.0,102.0,185.19,0.0,False,0.0
11,1,2026-11-01,MED011,Levothyrox50 mcg,700.88,544.99,1542.88,46.05,0.0,432.0,268.88,0.0,True,1274.0
11,1,2026-11-01,MED012,Pantop-D Capsule,620.55,223.46,620.55,24.92,507.0,167.5,453.05,0.0,False,0.0
11,1,2026-11-01,MED013,Rosuvastatin 10 mg,1746.96,610.69,1746.96,42.55,1435.0,507.0,1239.96,0.0,False,0.0
11,1,2026-11-01,MED014,Montek-10,384.53,321.15,905.53,28.95,0.0,260.5,124.03,0.0,True,781.5
11,1,2026-11-01,MED015,Diclofenac 50 mg,142.54,124.88,332.54,21.05,0.0,97.5,45.04,0.0,True,287.5
11,1,2026-11-01,MED016,Cefixime 200 mg,977.5,344.81,977.5,28.46,832.5,294.5,683.0,0.0,False,0.0
11,1,2026-11-01,MED017,Vitamin D3 60000 IU,1404.11,496.9,1404.11,43.29,1136.5,384.5,1019.61,0.0,False,0.0
11,1,2026-11-01,MED018,Zinc Sulfate 50 mg,401.65,141.26,401.65,11.06,309.0,117.5,284.15,0.0,False,0.0
11,1,2026-11-01,MED019,Iron Folic Acid,281.02,137.45,361.02,25.67,0.0,107.0,174.02,0.0,False,0.0
11,1,2026-11-01,MED020,Calcium Carbonate,817.49,287.06,817.49,21.84,685.5,222.0,595.49,0.0,False,0.0
11,1,2026-11-01,MED021,Clopidogrel 75 mg,1123.25,393.6,1123.25,28.78,918.5,313.0,810.25,0.0,False,0.0
11,1,2026-11-01,MED022,Ecosprin 75 Tablet,229.58,115.16,312.58,16.45,0.0,101.5,128.08,0.0,False,0.0
11,1,2026-11-01,MED023,Glimepiride 2 mg,267.1,205.76,580.1,18.6,0.0,164.0,103.1,0.0,True,477.0
11,1,2026-11-01,MED024,Sitagliptin 100 mg,308.01,248.42,694.01,25.63,0.0,200.5,107.51,0.0,True,586.5
11,1,2026-11-01,MED025,Telma 40 Tablet,942.02,330.71,942.02,25.06,811.5,263.5,678.52,0.0,False,0.0
11,1,2026-11-01,MED026,Hydrochlorothiazide 25 mg,625.5,216.36,625.5,11.78,516.0,185.5,440.0,0.0,False,0.0
11,1,2026-11-01,MED027,Salbutamol Syrup,137.39,110.94,286.39,23.21,0.0,76.5,60.89,0.0,True,225.5
11,1,2026-11-01,MED028,Amoxicillin Clavulanate 625 mg,520.24,191.76,520.24,27.52,422.5,154.0,366.24,0.0,False,0.0
11,1,2026-11-01,MED029,Ondansetron 4 mg,356.21,124.36,356.21,8.44,297.0,105.5,250.71,0.0,False,0.0
11,1,2026-11-01,MED030,Dextromethorphan Syrup,473.63,165.83,473.63,11.92,395.5,129.5,344.13,0.0,False,0.0
11,1,2026-11-01,MED031,Insulin Glargine,1392.0,489.83,1392.0,38.75,1125.0,409.0,983.0,0.0,False,0.0
11,1,2026-11-01,MED032,Lisinopril 10 mg,1076.97,376.29,1076.97,25.95,921.0,316.0,760.97,0.0,False,0.0
11,1,2026-11-01,MED033,Furosemide 40 mg,768.85,269.97,768.85,20.53,622.5,226.0,542.85,0.0,False,0.0
11,1,2026-11-01,MED034,Loratadine 10 mg,131.83,93.05,254.83,12.16,0.0,75.5,56.33,0.0,True,198.5
11,1,2026-11-01,MED035,Ciprofloxacin 500 mg,1072.08,373.52,1072.08,24.24,888.0,310.5,761.58,0.0,False,0.0
11,1,2026-11-01,MED036,Methylcobalamin 1500 mcg,550.93,200.23,550.93,24.87,428.5,165.5,385.43,0.0,False,0.0
11,1,2026-11-01,MED037,Prednisolone 10 mg,369.84,130.57,369.84,10.93,315.0,108.5,261.34,0.0,False,0.0
11,1,2026-11-01,MED038,Tramadol 50 mg,280.67,230.03,624.67,32.71,0.0,178.5,102.17,0.0,True,522.5
11,1,2026-11-01,MED039,Enoxaparin 40 mg,1540.62,540.94,1540.62,41.1,1269.5,454.0,1086.62,0.0,False,0.0
11,1,2026-11-01,MED040,Meropenem 1 g,1335.4,468.94,1335.4,35.7,1098.0,379.0,956.4,0.0,False,0.0
11,1,2026-11-01,MED041,Linezolid 600 mg,1261.94,444.65,1261.94,36.01,1042.0,363.5,898.44,0.0,False,0.0
11,1,2026-11-01,MED042,Doxycycline 100 mg,784.23,283.9,784.23,33.74,618.0,210.0,574.23,0.0,False,0.0
11,1,2026-11-01,MED043,ORS Sachets,98.29,90.11,248.29,11.03,0.0,75.5,22.79,0.0,True,225.5
11,1,2026-11-01,MED044,Human Albumin 20%,1472.39,518.17,1472.39,41.07,1217.5,421.0,1051.39,0.0,False,0.0
11,1,2026-11-01,MED045,Rabeprazole 20 mg,341.16,120.93,341.16,10.81,278.0,91.0,250.16,0.0,False,0.0
11,1,2026-11-01,MED046,Clindamycin 300 mg,553.85,202.53,553.85,26.87,498.0,155.5,398.35,0.0,False,0.0
11,1,2026-11-01,MED047,Fluconazole 150 mg,664.39,244.81,664.39,35.02,534.5,198.0,466.39,0.0,False,0.0
11,1,2026-11-01,MED048,Piperacillin Tazobactam 4.5 g,1875.37,661.51,1875.37,54.58,1522.5,528.5,1346.87,0.0,False,0.0
11,1,2026-11-01,MED049,Vancomycin 500 mg,1499.96,525.22,1499.96,37.85,1227.5,434.5,1065.46,0.0,False,0.0
11,1,2026-11-01,MED050,Levoquin 500mg Tablet,512.32,187.68,512.32,25.37,415.5,136.5,375.82,0.0,False,0.0
11,2,2026-11-01,MED001,Crocin 650 mg,601.13,297.89,847.63,23.03,0.0,246.5,354.63,0.0,False,0.0
11,2,2026-11-01,MED002,Brufen 400 Tablet,1127.59,400.14,1127.59,36.41,915.0,307.0,820.59,0.0,False,0.0
11,2,2026-11-01,MED003,Amoxicillin 500 mg,341.13,167.44,473.63,14.34,0.0,132.5,208.63,0.0,False,0.0
11,2,2026-11-01,MED004,Cetirizine 10 mg,82.5,61.34,173.5,5.26,0.0,44.5,38.0,0.0,True,135.5
